id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
7808,62,2021-05-23T12:24:00.000Z,17,28,9.3,1.08,1.14,1.76,1.21,0.36,0.39,17.02,33.3,378.28,13,0.747,46.6,2.44,46.3
7809,62,2021-06-06T13:03:00.000Z,16.5,30,10.15,1.01,0.84,0.53,1.99,0.92,0.35,13.93,13.07,109.99,15.6,1.24,23.2,1.36,28.67
7810,62,2021-06-20T11:04:00.000Z,14.5,30.5,9,1.49,0.81,1.76,2.28,0.81,0.7,18.96,16.81,143.72,14.9,1.46,22.8,1.73,31.71
7811,62,2021-07-22T13:40:00.000Z,22,30,7.5,2.12,3.46,,2.15,0.49,0.3,9.58,51.94,480.85,16,1.09,53.9,2.44,67.94
7812,62,2021-08-11T17:15:00.000Z,22.5,30,7.7,2.06,1.91,2.05,5.86,0.55,0.6,15.83,139.25,1657.86,20.6,1,105,5.07,159.85
7813,62,2021-09-15T10:15:00.000Z,21.5,30,7.55,7.36,7.74,9.1,3.58,0.5,0.62,16.85,199.94,1609.96,16.7,1.31,152,10.4,216.64
7814,62,2021-09-29T09:25:00.000Z,16,31,8.6,1.9,3.73,12.7,2.27,0.65,0.44,12.17,161.07,1309.32,15,1.4,102,4.97,176.07
7815,62,2021-10-14T10:15:00.000Z,18,29,9.1,1.68,1.5,1.56,4.01,0.57,0.58,21.16,35.48,326.4,12.5,1.24,47.7,3.3,47.98
7816,62,2021-10-31T11:45:00.000Z,15,31.5,8.7,1.79,1.76,12.4,3.55,2.23,0.45,19.72,222.68,2215.24,16.6,1.67,48.4,2.82,239.28
7817,62,2022-02-12T11:25:00.000Z,6,32,9.9,2.93,4.17,4.5,3.66,1.15,0.58,5.99,55.56,521.14,15.1,0.83,36.1,1.27,70.66
7818,62,2022-02-13T11:25:00.000Z,5,34,9.55,0.66,1.17,4.38,4.53,0.84,0.53,9.09,64.23,638.54,14.5,0.85,74.1,4.12,78.73
7819,62,2022-05-25T11:45:00.000Z,15,30,9.2,0.58,0.43,1.51,1.22,0.48,0.34,23.96,33.11,302.09,10.1,0.57,37.4,1.8,43.21
7820,62,2022-06-22T10:12:00.000Z,17,32,9.55,0.51,0.46,1.43,0.76,0.86,0.37,11.2,18.48,142.34,17.3,0.7,23.4,1.55,35.78
7821,62,2022-07-24T12:25:00.000Z,19,30,9.3,7.31,1.98,1.37,1.35,0.16,0.44,14.02,19.96,173.2,9.1,0.6,28.6,1.8,29.06
7822,62,2022-08-21T11:05:00.000Z,23,28,8.5,8,3.11,10.87,3.59,0.35,0.8,28.63,,,15.6,1.26,96.1,7.25,
7823,62,2022-09-04T09:40:00.000Z,,,,8,7.75,9.47,1.69,0.9,0.49,31.78,98.92,758.26,16.4,0.68,112,4.4,115.32
7824,62,2023-02-16T10:45:00.000Z,7,28,11.05,1.43,1.01,3.5,4.27,0.94,0.52,39.69,159.52,1239.55,17.5,0.93,214,8.95,177.02
7825,62,2023-05-14T10:53:00.000Z,15,29,8.3,7.39,6.83,14.1,1.69,0.82,0.28,24.94,120.44,1175.77,11.3,0.63,118,7.48,131.74
7826,62,2023-06-11T09:38:00.000Z,17.5,26,8.7,0.99,0.75,2.28,2.7,1.17,0.41,28.61,33.02,334.91,15.3,0.95,31.4,1.63,48.32
7827,62,2023-07-02T14:30:00.000Z,23,28,7.6,2.61,1.13,3.68,1.43,0.39,0.42,23.34,70.51,783.55,10.6,0.79,97.6,4.21,81.11
7828,62,2023-07-30T13:00:00.000Z,17,31,7.8,16.26,11.31,32.1,0.73,0.7,0.3,8.92,156.24,1462.09,12.5,0.66,137,10.9,168.74
7829,62,2023-08-27T12:00:00.000Z,18.5,25,8.2,2.31,1.79,14.9,2.37,0.57,0.53,39.81,311.3,2853.75,10.8,0.82,135,8.15,322.1
7830,62,2023-09-28T14:40:00.000Z,17,27,9.9,1.21,1.04,5.01,2.19,0.8,0.52,25.16,31.24,253.74,9.58,0.75,34.1,2.07,40.82
7831,62,2023-10-26T14:00:00.000Z,19,27,9.6,1.07,0.95,0.63,3.39,1.06,0.82,43.52,2.75,31.26,10.2,1.12,14.1,1.52,12.95
