id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
1611,9,2022-05-21T12:02:00.000Z,11.6,31.36,9.65,0.53,0.16,0.07,0.19,0.13,0.13,2.86,1.52,18.39,7.43,0.36,7.94,0.76,8.95
1612,9,2022-06-11T15:22:00.000Z,13.3,31.55,8.68,3.51,0.71,0.31,0.1,0.23,0.18,2.23,4.34,48.1,8.83,0.5,10,0.67,13.17
1613,9,2022-07-17T12:32:00.000Z,18.6,31.64,8.48,1.18,0.23,0.25,0.01,0.21,0.09,0.27,2.94,39.51,8.67,0.5,8.95,0.64,11.61
1614,9,2022-08-11T17:35:00.000Z,19,31.6,7,1.07,0.28,0.11,0.23,0.21,0.09,1.55,2.6,33.13,11.6,0.52,10.9,0.66,14.2
1615,9,2022-09-27T12:52:00.000Z,17.9,31.8,6.94,1.8,0.37,0.28,0.48,0.7,0.46,4.09,3.18,33.85,6.34,0.63,9.49,0.96,9.52
1616,9,2022-10-21T15:45:00.000Z,15.3,31.91,7.44,3.22,0.65,0.34,0.5,0.55,0.67,2.88,4.69,40.81,10.3,1.01,8.44,1.04,14.99
1617,9,2022-11-29T12:09:00.000Z,10,32.24,8.26,4.34,1,0.28,0.07,0.36,0.53,3.65,4.5,43.84,5.74,0.76,7.88,0.87,10.24
1618,9,2022-12-21T12:52:00.000Z,6.5,32.3,10.04,2.37,0.77,0.61,3.88,1.07,0.75,3.2,2.37,25.96,11.3,1.04,15.1,1.22,13.67
1619,9,2023-01-09T13:10:00.000Z,5.48,32,10.33,2.87,0.71,0.38,6.7,1.22,0.69,3.84,2.16,27.94,11.1,0.82,11.8,1.04,13.26
1620,9,2023-02-16T11:53:00.000Z,4.53,31.74,10.77,2.02,0.51,0.29,6.75,0.44,0.6,2.78,1.75,21.37,14.5,1,14.3,0.94,16.25
1621,9,2023-03-13T12:36:00.000Z,4.21,31.68,10.53,3.54,0.8,0.52,3.23,0.66,0.48,0.78,8.17,50.38,8.98,0.62,10,0.7,17.15
1622,9,2023-04-16T12:48:00.000Z,8.7,31.68,10.96,5.37,0.41,0.55,0.01,0.66,0.11,2.27,12.17,134.84,13.2,0.55,12.5,0.99,25.37
1623,9,2023-05-09T12:24:00.000Z,11,30.44,12.08,9.07,1.07,0.5,0.01,0.27,0.01,5.45,16.12,229.45,4.96,0.24,15.5,1.03,21.08
1624,9,2023-06-08T12:37:00.000Z,14.01,30.6,9.17,1.04,0.15,0.36,0.09,0.1,0.01,7.26,2.6,37.68,7.44,0.24,9.53,0.51,10.04
1625,9,2023-07-08T10:28:00.000Z,22.9,30.45,7.38,0.73,0.15,0.51,0.42,0.21,0.05,2.88,2.68,36.15,,,,,
1626,9,2023-08-07T08:17:00.000Z,19.67,30.51,8.21,2.62,0.55,0.39,0.07,0.2,0.14,2.25,5.23,51.87,12.4,0.58,13.1,0.9,17.63
1627,9,2023-09-06T11:43:00.000Z,19.45,30.89,7.81,1.09,0.34,0.06,0.06,0.16,0.12,0.71,2.2,32.68,8.22,0.55,8.27,0.66,10.42
1628,9,2023-10-05T12:32:00.000Z,18.07,30.67,8.15,1.61,0.36,0.17,0.11,0.13,0.2,0.21,2.95,36.7,11,0.57,10.9,0.76,13.95
1629,9,2023-11-05T12:51:00.000Z,13.78,30.81,8.09,4.91,1.09,0.3,0.76,0.47,0.6,6.25,3.76,37.53,9.14,0.88,8.5,0.82,12.9
1630,9,2023-12-08T11:50:00.000Z,8.81,31.21,9.46,3.67,1.07,0.27,0.77,0.4,0.65,2.45,3.6,37.62,13.5,0.8,15.5,0.81,17.1
