id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
646,4,2022-05-21T09:54:00.000Z,11.5,31.39,9.68,1.16,0.27,0.14,0.12,0.12,0.09,0.73,3.09,29.61,7.64,0.33,11,0.43,10.73
647,4,2022-06-11T12:55:00.000Z,18.1,31.49,7.87,0.46,0.18,0.16,0.13,0.12,0.1,0.23,1.76,24.05,8.21,0.29,8.31,0.35,9.97
648,4,2022-07-17T10:03:00.000Z,22.3,31.74,7.18,0.9,0.26,0.27,0.01,0.32,0.1,0.15,2.55,34.15,10.6,0.52,10.24,0.81,13.15
649,4,2022-08-11T15:08:00.000Z,21.4,31.78,7.34,0.94,0.27,0.09,0.14,0.21,0.27,1.97,1.89,27.07,8.27,0.66,13.8,0.68,10.16
650,4,2022-09-27T10:06:00.000Z,18.4,31.81,6.87,2.79,0.91,0.21,0.11,0.18,0.5,1.01,2.42,31.48,6.87,0.94,9.78,1.19,9.29
651,4,2022-10-21T10:35:00.000Z,15.1,31.87,7.62,2.23,0.78,0.33,0.01,0.28,0.37,0.24,3.04,30.71,6.63,0.66,10.2,1.02,9.67
652,4,2022-11-29T14:31:00.000Z,10.6,32.38,8.25,4.16,1.1,0.32,0.65,0.43,0.52,3.01,3.91,37.4,6.63,0.71,7.7,0.8,10.54
653,4,2022-12-21T09:22:00.000Z,7,32.33,9.93,5.01,1.13,0.51,0.64,0.36,0.57,0.79,3.79,37.01,10.8,1,11.3,1.14,14.59
654,4,2023-01-09T09:11:00.000Z,6.47,32.47,9.95,4.17,0.67,0.35,2.15,0.52,0.66,0.57,4.07,36.23,6.03,0.65,11.8,0.91,10.1
655,4,2023-02-16T16:11:00.000Z,4.79,31.89,11.08,8.58,0.55,0.38,5.8,0.34,0.56,1.81,5.98,54.8,14,0.97,14.3,0.94,19.98
656,4,2023-03-13T08:56:00.000Z,4.11,31.78,10.11,1.47,0.36,0.26,2.2,1.16,0.41,0.91,4.26,32.22,10.5,0.6,10.41,0.7,14.76
657,4,2023-04-16T09:15:00.000Z,8.57,31.3,10.42,4.19,0.27,0.26,0.1,0.76,0.18,2.84,10.66,101.6,8.78,0.61,10.4,0.76,19.44
658,4,2023-05-09T09:22:00.000Z,10.58,31.28,10.62,1.89,0.14,0.02,0.05,0.87,0.01,4.04,5.67,66.15,6.26,0.21,7.44,0.3,11.93
659,4,2023-06-08T10:17:00.000Z,13.55,30.66,9.01,0.27,0.07,0.25,0.01,0.12,0.01,7.48,1.48,24.77,8.41,0.31,8.24,0.34,9.89
660,4,2023-07-08T06:38:00.000Z,22.61,30.45,7.49,1.37,0.32,0.47,,,,,4.7,54.49,12.3,0.48,12.9,0.66,17
661,4,2023-08-07T10:51:00.000Z,21.1,31,7.47,1.37,0.28,0.27,0.06,0.11,0.12,1.1,4.43,43.36,9.28,0.66,10.9,0.82,13.71
662,4,2023-09-06T09:10:00.000Z,19.82,30.93,7.58,0.51,0.12,0.04,0.01,0.22,0.11,1.18,1.85,24.81,7.59,0.51,14.9,0.85,9.44
663,4,2023-10-05T10:00:00.000Z,17.46,30.81,7.89,1.35,0.45,0.13,0.12,0.17,0.25,0.47,2.97,32.46,9.44,0.41,9.27,0.61,12.41
664,4,2023-11-05T09:15:00.000Z,13.61,31.07,7.8,2.89,1.03,0.23,0.58,0.3,0.42,3.13,3.48,35.55,8.48,0.77,9.26,0.9,11.96
665,4,2023-12-08T08:54:00.000Z,8.8,31.11,9.51,4.39,1.14,0.33,0.41,0.29,0.82,2.56,4.39,42,7.99,0.62,12.4,1.29,12.38
