id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
8022,63,2019-06-29T14:00:00.000Z,24,24,3.9,9.32,10.21,16.5,2.83,4.28,1.03,21.54,59.68,568.45,41.2,1.7,72.3,5.41,100.88
8023,63,2019-07-06T07:15:00.000Z,24,29,3.5,6.63,7.28,3.59,2.12,2.67,0.97,11.34,24.64,219.64,40.7,1.74,34.6,4.04,65.34
8024,63,2019-07-13T14:00:00.000Z,27,26,4.6,4.53,1.87,1.51,2.62,1.69,1.36,16.21,10.53,101.06,38.65,2.08,29.4,2.84,49.18
8025,63,2019-07-22T08:00:00.000Z,26,27,3,4.02,4.05,1.65,0.17,1.82,1.01,10.52,9.16,80.9,43.7,2.19,23.3,2.61,52.86
8026,63,2019-07-30T14:45:00.000Z,28,26,4.6,5.88,3.55,6.07,2.12,2.63,0.86,19.72,21.41,245.57,40.5,1.55,43.8,3.98,61.91
8027,63,2019-08-08T10:30:00.000Z,24,23,3.4,2.47,1.76,2.44,2.46,3.13,1.26,25.05,12.34,96.37,36,1.53,30.8,2.47,48.34
8028,63,2019-08-14T15:30:00.000Z,23,27,3.05,5.51,3.15,6.48,2.38,5.18,1.26,11.16,27.76,271.4,30.7,1.49,43.3,3.08,58.46
8029,63,2019-08-22T09:00:00.000Z,24.5,26,3.6,6.94,3.42,2.33,2.12,2.72,0.93,19.44,13.62,108.44,46,1.69,33.8,2.52,59.62
8030,63,2019-08-29T15:30:00.000Z,22,28,3.4,5.92,3.81,2.88,1.31,2.08,0.69,11.03,14.7,127.41,21.6,1.32,27.6,1.75,36.3
8031,63,2019-09-05T09:00:00.000Z,20.5,28,5,4.22,3.01,5.79,1.59,1.71,0.47,16.72,29.32,241.59,20.6,0.95,43.8,2.88,49.92
8032,63,2019-09-13T16:00:00.000Z,19.5,32,6.8,3.11,1.95,2.37,2.06,2.36,0.6,7.93,14.21,127.21,22.5,0.97,32.8,2.03,36.71
8033,63,2019-09-21T09:15:00.000Z,17.5,30,4.75,2.34,2.18,1.62,1.18,2.25,0.58,13.8,7.97,69.78,20.4,0.97,22.6,1.66,28.37
8034,63,2019-09-28T16:00:00.000Z,20,30,3.4,35.21,34.29,53.5,2.31,1.09,0.75,25.2,299.84,2992.39,32.3,1.29,198,6.88,332.14
8035,63,2019-10-04T08:30:00.000Z,15,34,4,2.04,2.27,0.9,1.21,4.89,0.49,12.08,9.22,59.11,24.7,0.95,29.8,1.25,33.92
8036,63,2019-10-15T17:30:00.000Z,14,30,4.2,2,1.51,1.74,2.72,3.63,1.01,27.15,9.28,103.47,48.6,1.48,29.9,0.961,57.88
8037,63,2019-12-25T15:00:00.000Z,2,34,6.6,7.88,2.91,7.72,1.59,0.77,0.08,6.04,32.14,322.88,21.1,0.41,54.1,3.65,53.24
8038,63,2020-01-24T15:30:00.000Z,2,32,4.95,8.96,4.75,7.15,1.46,1.32,0.12,13.08,37.65,376.59,27.3,0.5,59.4,3.35,64.95
8039,63,2020-02-22T15:00:00.000Z,2,26,8,11.43,5.9,12.63,1.98,1.65,0.13,21.11,45.92,467.2,27.8,0.42,61.5,1.87,73.72
8040,63,2020-03-18T12:30:00.000Z,7.5,30,5.6,8.84,4.28,9.31,2.19,1.6,0.07,18.67,37.6,396.11,26.5,0.35,51.3,1.75,64.1
8041,63,2020-04-17T13:00:00.000Z,9,31,6.4,3.61,2.68,3.53,1.21,2.96,0.3,21.96,15.14,149.8,18.5,0.23,37.7,0.81,33.64
8042,63,2020-05-20T15:00:00.000Z,16,29,5.7,1.58,1.2,2.22,1.91,1.87,0.24,19.37,12.26,114.29,31.5,0.7,19.4,0.71,43.76
8043,63,2020-05-29T09:30:00.000Z,18,29,3.6,6.72,5.34,23.03,3.26,1.54,0.25,11.57,61.51,573.28,29.6,0.51,212,7.48,91.11
8044,63,2020-06-03T14:00:00.000Z,19,26,4.8,1.16,0.82,3.01,1.48,0.79,0.08,9.95,2.47,30.44,18.8,0.34,18.8,0.83,21.27
8045,63,2020-06-11T09:00:00.000Z,19,28,2.8,21.55,13.32,36.3,6.28,1.89,0.32,16.24,226.47,2038.66,36.8,0.48,209,13.2,263.27
8046,63,2020-06-19T15:00:00.000Z,24,26,3.7,3.95,3.03,12.87,0.39,0.39,0.46,12.68,50,459.18,16.45,0.68,36.9,2.54,66.45
8047,63,2020-06-27T09:00:00.000Z,23,28,3.2,2.52,2.33,4.22,2.77,0.92,0.5,6.57,11.15,99.13,25.1,1.64,33.4,2.08,36.25
8048,63,2020-07-02T14:00:00.000Z,24,26,3.6,2.95,1.72,3.33,4,1.42,0.85,8.42,11.15,90.13,18.2,1.33,24.7,1.91,29.35
8049,63,2020-07-11T09:00:00.000Z,23,24,3.25,10.68,6.18,15.67,2.04,1.24,0.6,17.73,46.89,407.49,25.9,1.11,105,7.37,72.79
8050,63,2020-07-16T13:00:00.000Z,23,29,4.1,13.53,5.39,2.02,0.19,0.48,1.27,12.72,6.56,63.56,17.2,1.56,38,2.29,23.76
8051,63,2020-07-25T08:00:00.000Z,24,26,3.8,5.32,4.69,5.31,2.75,2.42,1.12,13.57,17.06,154.48,21.8,1.8,31.6,2.34,38.86
8052,63,2020-07-31T13:30:00.000Z,26,30,2.9,7.99,3.77,2.65,1.51,3.42,1.83,14.81,14.37,109.7,34.1,2.82,110,9.8,48.47
8053,63,2020-08-12T10:30:00.000Z,26,25,3.3,9.09,8.24,7.16,3.05,5.11,1.73,20.1,30.33,250.48,40.15,3.02,55.4,4.12,70.48
8054,63,2020-08-23T07:30:00.000Z,21,32,2.2,7.95,6.38,0.91,4.22,4.72,0.89,16.04,16.35,139.99,38.3,1.08,39.7,3.08,54.65
8055,63,2020-08-28T12:00:00.000Z,21,31,4.2,8.05,4.82,8.12,1.2,4.84,0.94,17.55,57.29,496.2,34.9,1.14,72.3,3.9,92.19
8056,63,2020-09-06T07:00:00.000Z,18,30,3,5.51,4.95,2.32,1.87,4.44,0.83,12.78,18.95,139.15,35.2,1.33,34.4,2.5,54.15
8057,63,2020-09-11T11:00:00.000Z,20,29,3.4,5.69,4.37,6.54,2.96,6.78,1.25,18.23,36.7,309.66,32.5,1.76,52.9,4.13,69.2
8058,63,2020-09-16T15:30:00.000Z,17,32,3,28.61,27.31,68.67,2.03,1.71,1.02,15.68,212.36,1969.74,37.8,1.38,185,10.6,250.16
8059,63,2020-09-23T09:00:00.000Z,14,32,4.4,4.44,4.57,3.07,3.2,3.31,0.64,6.78,13.03,116.03,27.8,0.74,39.4,2.28,40.83
8060,63,2020-10-01T16:15:00.000Z,18,30,3.8,15.77,15.26,20.37,3.24,4.09,0.91,30.83,76.76,733.08,34.7,0.98,94.6,5.24,111.46
8061,63,2020-10-09T09:30:00.000Z,10,31,5.8,0.86,1.3,1.96,2.34,1.8,0.32,16.14,8.29,77.51,24.8,0.61,25.2,1.58,33.09
8062,63,2020-10-15T15:00:00.000Z,16,30,4.5,16.79,16.22,33.6,2.46,1.68,0.57,20.08,116.68,1109.38,49.8,1.03,115,7.45,166.48
8063,63,2020-11-22T09:00:00.000Z,6,34,4.3,1.31,1.36,12.7,3.9,2.72,0.14,1.64,54.65,497.63,27,0.48,78.4,6.19,81.65
8064,63,2021-02-23T13:00:00.000Z,4,31,3.3,4.21,1.9,6.87,3.05,8.5,0.07,38.51,21.03,204.52,40.1,0.406,39.2,1.97,61.13
8065,63,2021-03-09T12:00:00.000Z,6,32,4.9,9.92,3.97,11.7,2.17,3.52,0.1,19.98,32.93,308.29,33.9,0.436,52.4,2.81,66.83
8066,63,2021-04-20T10:30:00.000Z,14,32,5.3,3,1.52,7.46,0.62,1.77,0.1,4,38.99,342.39,37.3,2.42,54.1,4.19,76.29
8067,63,2021-05-18T09:00:00.000Z,17,30,5.2,3.59,2.62,3.79,1.6,2.49,0.13,8.01,28.29,189.88,27.8,0.48,35.1,2.41,56.09
8068,63,2021-05-25T15:30:00.000Z,16,30,2.4,18.03,11.82,23.67,1.59,0.57,0.13,7.77,95.08,908.09,29.9,0.585,96.4,5.69,124.98
8069,63,2021-06-03T10:30:00.000Z,16,30,3.9,0.95,0.66,3.82,1.21,4.8,0.01,14.32,8.13,73.51,30.6,0.482,30.7,0.736,38.73
8070,63,2021-06-08T15:30:00.000Z,24,23,4.2,4.78,2.68,7.62,2.31,5.22,0.11,21.99,44.45,408.38,40,0.579,62.1,3.17,84.45
8071,63,2021-06-18T10:30:00.000Z,21,28,4,4.93,2.18,2.56,1.42,1.29,0.22,9.39,14.23,123.49,26.9,0.595,40.9,1.86,41.13
8072,63,2021-06-24T16:00:00.000Z,23,32,5.6,2.54,1.51,3.37,0.99,2.23,0.11,6.38,12.35,126.89,27,0.484,24.8,0.62,39.35
8073,63,2021-06-30T09:00:00.000Z,25,27,3.5,6.5,5.46,5.86,2.23,13.51,0.18,15.19,13.61,120.56,34,0.673,33.4,1.32,47.61
8074,63,2021-07-08T15:30:00.000Z,23,28,4.2,8.35,5.56,2.2,1.47,1.57,0.23,6.25,11.78,131.69,31.5,0.487,33,1.36,43.28
8075,63,2021-07-16T09:00:00.000Z,23,26,4.2,10.41,10,5.5,1.99,4.43,0.3,18.22,34.66,306.47,44,0.807,45,1.5,78.66
8076,63,2021-07-22T15:15:00.000Z,25,26,4.8,3.75,2.3,3.4,2.34,2.79,0.38,14.53,15.65,165.35,27.4,1.17,27.9,1.12,43.05
8077,63,2021-07-30T09:15:00.000Z,21,26,4.1,3.07,2.55,4.35,2.26,11.39,0.17,16.3,11.18,89.67,40.2,0.546,42.9,0.76,51.38
8078,63,2021-08-06T15:00:00.000Z,23,24,4.2,18.79,16.17,20,2.87,4.45,0.38,16.14,75.16,747.64,50.1,1.05,90.3,4.25,125.26
8079,63,2021-08-14T09:00:00.000Z,25,32,3.6,5.07,5.35,2.48,1.36,5.16,0.5,6.86,12.93,105.45,39.6,0.974,37.9,2.04,52.53
8080,63,2021-08-27T08:00:00.000Z,24,28,3.6,5.85,5.29,5.71,2.75,17.69,0.47,15.52,17.03,135.6,49.4,0.773,52.7,2.17,66.43
8081,63,2021-09-03T13:30:00.000Z,21,26,4.2,4.78,3.04,7.85,9.32,35.74,0.07,45.71,15.36,227.91,59.9,0.372,59.1,1.16,75.26
8082,63,2021-09-10T07:00:00.000Z,19,24,3.6,6.2,5.91,11,3.88,21.3,0.14,32.7,36.46,403.4,58.6,0.354,61.2,2.86,95.06
8083,63,2021-09-17T13:30:00.000Z,17,25,4.15,7.21,5.88,5.89,5.01,19.85,0.21,27.4,21.03,261.06,43.4,0.819,40.8,1.64,64.43
8084,63,2021-09-25T07:00:00.000Z,14,26,3.8,5.23,5.55,4.43,4.11,10.86,0.22,21.72,14.75,153.37,37.9,0.533,35.5,1.3,52.65
8085,63,2021-10-01T12:00:00.000Z,17,30,4.4,5.86,3.12,2.5,2.69,9.73,0.22,20.11,15.54,134.54,38.5,0.632,57.4,0.877,54.04
8086,63,2021-10-15T12:00:00.000Z,16,28,5.4,14.48,11.79,17.9,2.92,4.2,0.27,28.44,95.27,895.67,35.4,0.609,107,2.02,130.67
8087,63,2021-11-17T14:00:00.000Z,5,32,5.8,3.47,2.79,3.33,3.29,5.5,0.09,22.01,11.18,126.9699075,26.5,0.291,24,0.589,37.68
8088,63,2021-12-30T12:30:00.000Z,3,33,5.2,7.48,4.32,3.5,2.92,2.48,0.09,13.96,23.96,205.0191672,17.9,0.251,32.4,0.591,41.86
8089,63,2022-01-26T10:00:00.000Z,-2,32,6.5,6.07,5.46,8.75,2.33,6.94,0.01,23.51,20.22,216.18,22.4,0.14,31.3,0.54,42.62
8090,63,2022-02-23T08:30:00.000Z,10,29,6,27.71,19.42,55.3,1.65,1.8,0.09,14.66,408.23,3811.74,21.1,0.27,235,3.87,429.33
8091,63,2022-03-25T10:30:00.000Z,9,28,5.5,7.06,3.97,6.56,1.28,4.9,0.09,19.97,18.03,210.03,20.8,0.4,39.5,1.51,38.83
8092,63,2022-04-27T14:00:00.000Z,13,30,6.2,1.51,1.02,1.51,1.42,2.49,0.11,13.63,8.36,80.25,28.6,0.5,28.2,0.73,36.96
8093,63,2022-05-21T09:00:00.000Z,16,30,4.7,3.27,2.69,5.65,3.72,4.81,0.09,12.74,15.99,239.18,30.2,0.33,31.8,2.02,46.19
8094,63,2022-05-25T13:00:00.000Z,17,32,4.7,1.57,0.89,2.89,0.96,1.63,0.13,6.57,12.16,142.94,24.1,0.56,25.1,1.24,36.26
8095,63,2022-06-06T09:30:00.000Z,18,27,4.2,1.49,1.84,2.38,2.57,4.54,0.16,27.06,9.02,99.76,27.4,0.51,26.5,1.46,36.42
8096,63,2022-06-15T17:00:00.000Z,22,31,4.6,4.52,1.63,1.32,1.18,1.86,0.4,2.56,12.68,106.76,29.9,0.78,27.6,1.53,42.58
8097,63,2022-06-22T11:30:00.000Z,19,30,4.7,4.07,2.05,2.66,1.59,3.89,0.19,12.4,11.55,112.69,38,0.66,35.8,1.16,49.55
8098,63,2022-06-30T05:30:00.000Z,21,29,4.5,2.77,2.23,1.75,1.96,2.92,0.21,15.14,13.29,112.71,27.6,0.78,30.7,1.42,40.89
8099,63,2022-07-07T10:30:00.000Z,23,30,3.9,2.89,1.94,1.4,0.01,0.72,0.39,3.68,10.66,78.71,30.8,0.94,23.9,1.34,41.46
8100,63,2022-07-14T16:15:00.000Z,25,30,4.8,4.1,1.8,2.3,0.94,1.01,0.28,10.54,14.03,133.95,40.2,1.1,42.7,2.01,54.23
8101,63,2022-07-20T10:00:00.000Z,29,31,4.9,5.77,3.87,2.81,0.93,1.48,0.46,7.08,18.63,151.75,29,1.39,35,2.82,47.63
8102,63,2022-07-26T15:00:00.000Z,25,27,4.4,5.05,2.17,2.32,1.57,1.74,0.8,14.67,14.71,139.48,32.8,1.62,43.5,2.7,47.51
8103,63,2022-08-04T09:00:00.000Z,26,31,3.5,5.3,4.47,4.67,1,2.42,1.09,14.21,24.62,204.17,36.2,1.88,35.9,4.02,60.82
8104,63,2022-08-18T09:00:00.000Z,19,32,3.9,9.39,14.29,24.4,1.99,4.8,0.77,17.85,86.52,814.78,39.1,1.54,95.6,9.5,125.62
8105,63,2022-08-26T16:00:00.000Z,26,26,2.8,17.23,14.48,17.9,2.62,3.16,0.49,25.78,58.98,583.12,46.2,1.37,137,9.89,105.18
8106,63,2022-09-02T08:30:00.000Z,21,31,3.2,3.92,2.84,2.68,2.14,5.36,0.82,15.33,12.94,105.66,36.8,1.65,34,2.55,49.74
8107,63,2022-09-08T14:30:00.000Z,20,32,5.3,1.5,1.15,2.3,1.94,8.4,1.43,10.67,14.4,124.05,45.6,2.3,31.5,2.39,60
8108,63,2022-09-16T08:30:00.000Z,16,32,3.7,4.01,2.63,1.68,2.09,4.98,0.5,7.73,9.9,80.97,28.4,0.93,48.2,1.96,38.3
8109,63,2022-09-21T13:30:00.000Z,19,30,4.5,3.55,4.84,5.7,2.06,6.37,0.9,8.47,21.78,168.3,32.7,1.19,41.7,4.16,54.48
8110,63,2022-10-01T08:00:00.000Z,13,32,3.9,2.34,2.04,1.63,2.37,5.35,0.87,9.06,8.16,68.8,38.9,1.27,27.4,1.54,47.06
8111,63,2022-10-07T14:15:00.000Z,17,28,4.3,6.65,9.69,19.1,5.55,8.7,0.29,24.6,93.98,745.23,45.3,0.54,64.2,3.58,139.28
8112,63,2022-10-16T09:00:00.000Z,13,25,4.1,7.1,6.8,8.35,6.06,14.16,0.2,32.18,36.05,395.38,44.6,0.37,52.3,1.34,80.65
8113,63,2022-11-18T11:00:00.000Z,4,30,5.3,,,15.8,5.21,12.62,0.13,53.12,76.56,699.01,36.2,0.42,74.8,3.76,112.76
8114,63,2022-12-19T12:00:00.000Z,1,30,2.7,,,4.81,3.59,6.5,0.1,37.85,17.04,188.56,23.9,0.27,46.5,1.61,40.94
8115,63,2023-01-30T11:00:00.000Z,3,28,4.6,5.6,3.75,12,1.72,3.32,0.01,17.92,58.35,524.19,17.9,0.13,76.4,4.11,76.25
8116,63,2023-03-02T13:30:00.000Z,3,32,4.6,1.86,0.86,3.38,1.73,2.71,0.1,14.1,14.03,128.64,19,0.21,53.1,3.94,33.03
8117,63,2023-04-26T09:15:00.000Z,9,29,3.4,0.83,0.91,2.49,1.06,3.13,0.14,15.95,11.34,116.08,25.7,0.33,21.9,0.35,37.04
8118,63,2023-05-11T09:01:00.000Z,15.3,28.85,8.02,5.1,3.05,3.84,0.29,1.44,0.07,9.43,18.71,187.87,10.4,0.37,28.3,1.99,29.11
8119,63,2023-05-17T15:00:00.000Z,14,31,4.4,1.16,0.91,1.71,0.33,1.11,0.35,10.05,10.31,91.87,21.1,0.26,23,0.37,31.41
8120,63,2023-05-26T09:30:00.000Z,15,30,4.6,1.52,0.97,2.2,1.81,2.3,0.28,11.1,10.16,89.89,22.3,0.38,18.5,0.48,32.46
8121,63,2023-06-01T14:30:00.000Z,22,28,4.4,5.03,3.69,7.64,1.55,1.04,0.22,12.85,24.28,237.16,24.1,0.59,43.1,3.04,48.38
8122,63,2023-06-09T08:30:00.000Z,15,30,2.8,1.06,0.81,1.63,1.71,1.68,0.28,6.69,5.02,54.25,23,0.56,20.8,1.07,28.02
8123,63,2023-06-16T15:30:00.000Z,23,26,4,3.09,1.33,2.95,2.19,1.14,0.26,14.03,9.5,90.97,49,0.6,54.9,1.42,58.5
8124,63,2023-06-26T10:30:00.000Z,23,24,3.4,14.13,6.61,6.22,0.34,0.54,0.38,24.54,30.94,271.41,27.7,0.85,51.5,3.47,58.64
8125,63,2023-07-08T08:00:00.000Z,23,28,2.2,3.42,1.36,2.47,1.94,3.45,0.92,16.57,9.01,92.82,26.9,1.17,32.2,1.98,35.91
8126,63,2023-07-15T15:00:00.000Z,26,22,3.9,38.08,10.49,7.17,2.39,1.22,0.67,37.72,30.9,297.47,38.3,1.3,219,18.9,69.2
8127,63,2023-07-23T08:15:00.000Z,24,25,3.3,7.39,2.98,2.53,2.23,3.5,0.71,32.02,13.72,118.02,37.4,1.3,30.1,2.44,51.12
8128,63,2023-07-27T11:00:00.000Z,25,24,3.2,4.97,3.85,19.1,1.47,2.22,1.02,36.47,71.78,653.46,34.8,1.58,61.2,7.33,106.58
8129,63,2023-08-06T08:00:00.000Z,21,30,3.8,2.96,2.21,2.88,1.13,2.63,0.45,14.05,10.11,92.9,20.5,0.83,24.6,1.77,30.61
8130,63,2023-08-11T13:00:00.000Z,23,25,4.8,5.98,2.7,2.79,3.17,3.35,0.44,23.65,10.41,101.01,30.3,0.78,29.6,2.05,40.71
8131,63,2023-08-19T06:30:00.000Z,18,26,3.2,5.61,4.92,10.35,2.17,10.88,0.9,29.73,31.04,317.17,29.8,0.87,48.7,5.03,60.84
8132,63,2023-08-24T09:30:00.000Z,20,30,3.5,5.5,2.95,7.53,2.4,5.18,0.7,19.74,56.95,576.7,37.5,1.38,36.8,2.34,94.45
8133,63,2023-08-30T15:30:00.000Z,22,25,3.8,10.75,10.84,10.04,2.88,10.75,0.55,26.84,38.6,387.55,44.1,0.91,73,4.85,82.7
8134,63,2023-09-07T10:00:00.000Z,24,29,2.9,3.8,1.58,3.76,1.53,5.38,0.62,13.97,12.55,119.77,27.4,1.07,26.9,1.5,39.95
8135,63,2023-09-12T15:00:00.000Z,25,26,3.8,7.53,6.03,5.76,2.61,10.08,1.45,31.06,17.56,150.01,34.5,1.47,46.1,4.94,52.06
8136,63,2023-09-21T08:30:00.000Z,17,29,3.4,1.41,2.02,4.36,4.81,12.58,0.77,27.29,14.48,168.18,45.7,0.66,39.8,1.15,60.18
8137,63,2023-09-28T15:50:00.000Z,16,29,5.5,2.93,1.98,2.35,2.78,9.71,0.68,21.17,7.05,108.15,37.4,0.72,39.9,1.08,44.45
8138,63,2023-10-06T09:30:00.000Z,18,24,4.2,1.39,2.1,3.86,5.35,8.46,0.48,48.2,10.27,103.71,43.8,0.83,32.3,1.39,54.07
